,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Age
355,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,20,18.5
356,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13,11.5
357,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,16.5
358,0.745,0.585,0.215,2.499,0.9265,0.47200000000000003,0.7,17,15.5
359,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16,14.5
360,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18,16.5
361,0.59,0.465,0.15,0.997,0.392,0.24600000000000002,0.34,12,10.5
362,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,18.5
363,0.6,0.48,0.15,1.0290000000000001,0.4085,0.2705,0.295,16,14.5
364,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,10.5
365,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19,17.5
366,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11,9.5
367,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10,8.5
368,0.63,0.49,0.18,1.13,0.45799999999999996,0.2765,0.315,12,10.5
369,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,15.5
370,0.65,0.545,0.165,1.5659999999999998,0.6645,0.3455,0.415,16,14.5
371,0.66,0.565,0.195,1.7605,0.6920000000000001,0.3265,0.5,16,14.5
372,0.68,0.58,0.2,1.787,0.585,0.45299999999999996,0.6,19,17.5
373,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,12.5
374,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4,13,11.5
375,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20,18.5
376,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11,9.5
377,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,8.5
378,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15,13.5
379,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12,10.5
380,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,13.5
381,0.535,0.42,0.145,0.7909999999999999,0.33,0.18899999999999997,0.25,10,8.5
382,0.485,0.4,0.135,0.6629999999999999,0.313,0.13699999999999998,0.2,10,8.5
383,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12,10.5
384,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10,8.5
385,0.455,0.37,0.105,0.4925,0.21600000000000003,0.1245,0.135,9,7.5
386,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,10.5
387,0.46,0.38,0.135,0.48200000000000004,0.207,0.1225,0.145,10,8.5
388,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14,12.5
389,0.465,0.375,0.12,0.47100000000000003,0.222,0.11900000000000001,0.14,9,7.5
390,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10,8.5
391,0.475,0.375,0.125,0.593,0.27699999999999997,0.115,0.18,10,8.5
392,0.47,0.375,0.125,0.5615,0.252,0.13699999999999998,0.18,10,8.5
393,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9,7.5
394,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6,4.5
395,0.39,0.31,0.1,0.302,0.11599999999999999,0.064,0.115,11,9.5
396,0.5,0.395,0.14,0.7155,0.3165,0.17600000000000002,0.24,10,8.5
397,0.47,0.38,0.145,0.5865,0.2385,0.14400000000000002,0.185,8,6.5
398,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12,10.5
399,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,11,9.5
400,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9,7.5
401,0.515,0.455,0.135,0.7225,0.295,0.1625,0.235,9,7.5
402,0.435,0.325,0.11,0.4335,0.17800000000000002,0.0985,0.155,7,5.5
403,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,8.5
404,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7,5.5
405,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,10.5
406,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8,6.5
407,0.59,0.485,0.12,0.9109999999999999,0.39,0.182,0.29,16,14.5
408,0.555,0.45,0.145,0.915,0.4,0.24600000000000002,0.285,11,9.5
409,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235,8,6.5
410,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,15,13.5
411,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14,12.5
412,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,9.5
413,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,10.5
414,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,12.5
415,0.62,0.47,0.14,1.0325,0.3605,0.22399999999999998,0.36,15,13.5
416,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20,18.5
417,0.63,0.515,0.165,1.3519999999999999,0.488,0.349,0.45,20,18.5
418,0.63,0.5,0.155,1.005,0.36700000000000005,0.19899999999999998,0.36,16,14.5
419,0.545,0.41,0.14,0.625,0.223,0.16,0.235,13,11.5
420,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14,12.5
421,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,9.5
422,0.49,0.39,0.135,0.5785,0.2465,0.12300000000000001,0.2,13,11.5
423,0.29,0.225,0.07,0.10099999999999999,0.036000000000000004,0.0235,0.035,8,6.5
424,0.26,0.2,0.07,0.092,0.037000000000000005,0.02,0.03,6,4.5
425,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13,11.5
426,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18,16.5
427,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19,17.5
428,0.56,0.455,0.125,0.943,0.344,0.129,0.375,21,19.5
429,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18,16.5
430,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18,16.5
431,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,20,18.5
432,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18,16.5
433,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,20.5
434,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13,11.5
435,0.5,0.41,0.15,0.662,0.2815,0.13699999999999998,0.22,11,9.5
436,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7,5.5
437,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14,12.5
438,0.39,0.3,0.09,0.3055,0.14300000000000002,0.0645,0.085,9,7.5
439,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13,11.5
440,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10,8.5
441,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8,6.5
442,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19,17.5
443,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10,8.5
444,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10,8.5
445,0.56,0.455,0.19,0.7140000000000001,0.28300000000000003,0.129,0.275,9,7.5
446,0.565,0.435,0.185,0.9815,0.32899999999999996,0.136,0.39,13,11.5
447,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16,14.5
448,0.605,0.5,0.175,1.0979999999999999,0.4765,0.23199999999999998,0.375,12,10.5
449,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,16.5
450,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16,14.5
451,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,16,14.5
452,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17,15.5
453,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11,9.5
454,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14,12.5
455,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,11,9.5
456,0.64,0.54,0.175,1.2209999999999999,0.51,0.259,0.39,15,13.5
457,0.36,0.28,0.105,0.19899999999999998,0.0695,0.045,0.08,9,7.5
458,0.415,0.31,0.11,0.2965,0.12300000000000001,0.057,0.0995,10,8.5
459,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11,9.5
460,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11,9.5
461,0.585,0.465,0.17,0.9915,0.3865,0.22399999999999998,0.265,12,10.5
462,0.24,0.185,0.07,0.0715,0.026000000000000002,0.018000000000000002,0.025,6,4.5
463,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5,3.5
464,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6,4.5
465,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5,3.5
466,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,10.5
467,0.655,0.53,0.195,1.3880000000000001,0.5670000000000001,0.2735,0.41,13,11.5
468,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17,15.5
469,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21,19.5
470,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,7.5
471,0.515,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177,10,8.5
472,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9,7.5
473,0.52,0.405,0.12,0.627,0.2645,0.1415,0.18100000000000002,11,9.5
474,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,8.5
475,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17,15.5
476,0.465,0.35,0.115,0.42100000000000004,0.1565,0.091,0.1345,9,7.5
477,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,17,15.5
478,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,19.5
479,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16,14.5
480,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,29,27.5
481,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,17,15.5
482,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24,15,13.5
483,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19,17.5
484,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,10.5
485,0.585,0.465,0.14,0.9079999999999999,0.381,0.1615,0.315,13,11.5
486,0.55,0.45,0.13,0.92,0.37799999999999995,0.2385,0.29,11,9.5
487,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15,13.5
488,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,9.5
489,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14,12.5
490,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,12.5
491,0.58,0.46,0.13,0.9209999999999999,0.35700000000000004,0.18100000000000002,0.29,13,11.5
492,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11,9.5
493,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15,13.5
494,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17,15.5
495,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15,13.5
496,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,10.5
497,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,19,17.5
498,0.615,0.525,0.155,1.0385,0.42700000000000005,0.2315,0.345,11,9.5
499,0.555,0.45,0.175,0.8740000000000001,0.3275,0.20199999999999999,0.305,10,8.5
500,0.58,0.44,0.18,0.8540000000000001,0.3665,0.1635,0.245,12,10.5
501,0.62,0.52,0.225,1.1835,0.37799999999999995,0.27,0.395,23,21.5
502,0.62,0.47,0.225,1.115,0.37799999999999995,0.2145,0.36,15,13.5
503,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13,11.5
504,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17,15.5
505,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15,13.5
506,0.56,0.46,0.235,0.8395,0.3325,0.157,0.305,12,10.5
507,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15,13.5
508,0.56,0.435,0.18,0.889,0.36,0.204,0.25,11,9.5
509,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16,14.5
510,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10,8.5
511,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,8.5
512,0.49,0.38,0.145,0.6725,0.249,0.18100000000000002,0.21,10,8.5
513,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6,4.5
514,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5,3.5
515,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6,4.5
516,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,9,7.5
517,0.28,0.2,0.08,0.0915,0.033,0.0215,0.03,5,3.5
518,0.325,0.23,0.09,0.147,0.06,0.034,0.045,4,2.5
519,0.345,0.25,0.09,0.203,0.078,0.059000000000000004,0.055,6,4.5
520,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3,1.5
521,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5,3.5
522,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9,7.5
523,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,5,3.5
524,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4,2.5
525,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,4,2.5
526,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3,1.5
527,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14,12.5
528,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12,10.5
529,0.385,0.3,0.095,0.24,0.0885,0.059000000000000004,0.085,9,7.5
530,0.53,0.42,0.185,0.752,0.299,0.156,0.205,20,18.5
531,0.46,0.355,0.13,0.45799999999999996,0.192,0.1055,0.13,13,11.5
532,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12,10.5
533,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9,7.5
534,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,8.5
535,0.465,0.38,0.13,0.45399999999999996,0.1895,0.08,0.155,11,9.5
536,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11,9.5
537,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,7,5.5
538,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5,3.5
539,0.375,0.29,0.115,0.2705,0.09300000000000001,0.066,0.0885,10,8.5
540,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15,13.5
541,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11,9.5
542,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,15,13.5
543,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.11699999999999999,8,6.5
544,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10,8.5
545,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11,9.5
546,0.255,0.195,0.065,0.08,0.0315,0.018000000000000002,0.027000000000000003,8,6.5
547,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7,5.5
548,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,10.5
549,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11,9.5
550,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17,15.5
551,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13,11.5
552,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,10.5
553,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13,11.5
554,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9,7.5
555,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,8.5
556,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14,12.5
557,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,10.5
558,0.66,0.53,0.17,1.3259999999999998,0.519,0.2625,0.44,13,11.5
559,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13,11.5
560,0.44,0.34,0.105,0.364,0.14800000000000002,0.0805,0.1175,8,6.5
561,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13,11.5
562,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,9.5
563,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11,9.5
564,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14,12.5
565,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10,8.5
566,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12,10.5
567,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12,10.5
568,0.28,0.21,0.08,0.1085,0.040999999999999995,0.0265,0.0345,7,5.5
569,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11,9.5
570,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16,14.5
571,0.45,0.345,0.135,0.44299999999999995,0.1975,0.0875,0.1175,14,12.5
572,0.59,0.455,0.155,1.0659999999999998,0.382,0.2275,0.415,20,18.5
573,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17,15.5
574,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10,8.5
575,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11,9.5
576,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,8.5
577,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,8.5
578,0.58,0.445,0.15,0.8865,0.38299999999999995,0.209,0.255,11,9.5
579,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17,15.5
580,0.625,0.49,0.175,1.2329999999999999,0.5565,0.247,0.365,11,9.5
581,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245,14,12.5
582,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19,17.5
583,0.46,0.355,0.14,0.4935,0.21600000000000003,0.133,0.115,13,11.5
584,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11,9.5
585,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,11,9.5
586,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10,8.5
587,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,11.5
588,0.45,0.335,0.14,0.4625,0.16399999999999998,0.076,0.15,14,12.5
589,0.405,0.31,0.12,0.3095,0.138,0.057999999999999996,0.095,13,11.5
590,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13,11.5
591,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9,7.5
592,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205,18,16.5
593,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19,17.5
594,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12,10.5
595,0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13,11.5
596,0.55,0.43,0.14,0.7135,0.2565,0.18600000000000003,0.225,9,7.5
597,0.605,0.47,0.14,0.9390000000000001,0.3385,0.201,0.32,13,11.5
598,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12,10.5
599,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16,14.5
600,0.535,0.42,0.145,0.9259999999999999,0.39799999999999996,0.1965,0.25,17,15.5
601,0.385,0.315,0.11,0.28600000000000003,0.1225,0.0635,0.0835,10,8.5
602,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13,11.5
603,0.47,0.345,0.115,0.4885,0.2005,0.10800000000000001,0.166,11,9.5
604,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12,10.5
605,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13,11.5
606,0.345,0.27,0.09,0.195,0.078,0.0455,0.059000000000000004,9,7.5
607,0.485,0.37,0.13,0.45799999999999996,0.18100000000000002,0.113,0.136,10,8.5
608,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10,8.5
609,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12,10.5
610,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12,10.5
611,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4,2.5
612,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9,7.5
613,0.495,0.37,0.125,0.4775,0.185,0.0705,0.16899999999999998,18,16.5
614,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15,13.5
615,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002,13,11.5
616,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12,10.5
617,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,7,5.5
618,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044000000000000004,9,7.5
619,0.235,0.17,0.055,0.0515,0.018000000000000002,0.0105,0.0195,7,5.5
620,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006,10,8.5
621,0.485,0.38,0.14,0.6729999999999999,0.2175,0.13,0.195,18,16.5
622,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12,10.5
623,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17,15.5
624,0.465,0.36,0.105,0.498,0.214,0.11599999999999999,0.14,15,13.5
625,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,12,10.5
626,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10,8.5
627,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,8,6.5
628,0.53,0.415,0.145,0.9440000000000001,0.3845,0.185,0.265,21,19.5
629,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10,8.5
630,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9,7.5
631,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7,5.5
632,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10,8.5
633,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9,7.5
634,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9,7.5
635,0.355,0.265,0.09,0.168,0.05,0.040999999999999995,0.063,8,6.5
636,0.38,0.235,0.1,0.258,0.1055,0.054000000000000006,0.08,7,5.5
637,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6,4.5
638,0.44,0.345,0.12,0.48700000000000004,0.1965,0.10800000000000001,0.16,14,12.5
639,0.51,0.4,0.13,0.5735,0.21899999999999997,0.1365,0.195,13,11.5
640,0.325,0.24,0.085,0.17300000000000001,0.0795,0.038,0.05,7,5.5
641,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,13,11.5
642,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19,17.5
643,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,7,5.5
644,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9,7.5
645,0.445,0.33,0.12,0.34700000000000003,0.12,0.084,0.105,11,9.5
646,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6,4.5
647,0.48,0.375,0.145,0.777,0.21600000000000003,0.13,0.17,9,7.5
648,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,11,9.5
649,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9,7.5
650,0.255,0.18,0.065,0.079,0.034,0.013999999999999999,0.025,5,3.5
651,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6,4.5
652,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,11,9.5
653,0.31,0.225,0.08,0.1345,0.054000000000000006,0.024,0.05,7,5.5
654,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10,8.5
655,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7,5.5
656,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17,15.5
657,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16,14.5
658,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18,16.5
659,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11,9.5
660,0.65,0.525,0.18,1.626,0.597,0.3445,0.53,18,16.5
661,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,11,9.5
662,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,8.5
663,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12,10.5
664,0.45,0.355,0.12,0.41200000000000003,0.1145,0.0665,0.16,19,17.5
665,0.395,0.295,0.095,0.2245,0.078,0.054000000000000006,0.08,10,8.5
666,0.455,0.35,0.12,0.4835,0.1815,0.14400000000000002,0.16,11,9.5
667,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,13.5
668,0.55,0.425,0.155,0.9175,0.2775,0.243,0.335,13,11.5
669,0.45,0.35,0.145,0.5425,0.1765,0.12300000000000001,0.175,13,11.5
670,0.475,0.385,0.145,0.6175,0.235,0.10800000000000001,0.215,14,12.5
671,0.5,0.38,0.155,0.655,0.2405,0.14300000000000002,0.205,17,15.5
672,0.53,0.41,0.165,0.8115,0.24,0.16899999999999998,0.24,19,17.5
673,0.49,0.39,0.15,0.573,0.225,0.124,0.17,21,19.5
674,0.49,0.385,0.15,0.7865,0.24100000000000002,0.14,0.24,23,21.5
675,0.52,0.395,0.18,0.64,0.158,0.11,0.245,22,20.5
676,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12,10.5
677,0.5,0.375,0.115,0.5945,0.185,0.14800000000000002,0.19,11,9.5
678,0.45,0.38,0.165,0.8165,0.25,0.1915,0.265,23,21.5
679,0.37,0.275,0.1,0.2225,0.09300000000000001,0.026000000000000002,0.08,8,6.5
680,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7,5.5
681,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10,8.5
682,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7,5.5
683,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,16,14.5
684,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10,8.5
685,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,15,13.5
686,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13,11.5
687,0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16,14.5
688,0.525,0.4,0.17,0.7305,0.27899999999999997,0.2055,0.195,11,9.5
689,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11,9.5
690,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10,8.5
691,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5,3.5
692,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,11,9.5
693,0.38,0.29,0.12,0.28300000000000003,0.1175,0.0655,0.085,9,7.5
694,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4,2.5
695,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,7,5.5
696,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4,2.5
697,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,5,3.5
698,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13,11.5
699,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16,14.5
700,0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12,10.5
701,0.48,0.385,0.135,0.536,0.1895,0.142,0.17300000000000001,14,12.5
702,0.445,0.33,0.105,0.4525,0.18,0.10300000000000001,0.12300000000000001,9,7.5
703,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,10.5
704,0.4,0.3,0.125,0.41700000000000004,0.191,0.09,0.1175,9,7.5
705,0.415,0.325,0.14,0.41700000000000004,0.1535,0.1015,0.14400000000000002,10,8.5
706,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795,11,9.5
707,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,10,8.5
